Price
25.308435915098244
37.61253709218466
37.345781511109614
27.942647278214306
27.97599172584869
34.24474788111222
35.44514799594992
27.042347192086034
31.410469832189882
26.142047105957758
31.27709204165236
41.94731528465412
41.68055970357907
31.210403146383598
33.04434776627453
22.67422455198219
41.480493017772794
27.709236144773644
21.50716888477887
36.17872584390629
41.74724859884783
27.609202801870502
27.942647278214306
38.046014911431605
28.54284733563316
31.44381427982426
35.311770205412394
41.880626389385355
31.743914308533682
46.58219350583301
27.042347192086034
36.64554811078762
40.846948512719564
32.977658871005765
28.276091754558113
32.24408102304939
41.880626389385355
23.874624666819887
45.21507115282341
41.38045967486965
51.01700504120562
31.44381427982426
25.80860262961395
34.84494793853107
28.24274730692373
28.742914021439436
31.643880965630544
28.909636259611343
24.00800245735741
53.51783861378416
34.07802564294032
49.34978265948659
28.109369516386213
27.842613935311167
39.54651505497873
34.81160349089669
37.47915930164714
34.14471453820908
33.67789227132775
35.54518133885306
40.68022627454766
27.57585835423612
28.14271396402059
41.31377077960089
34.07802564294032
39.51317060734434
38.146048254334744
27.942647278214306
32.07735878487749
24.108035800260552
26.508836029935942
27.175724982623553
41.547181913041555
32.17739212778063
27.609202801870502
42.280759760997924
28.07602506875183
27.642547249504883
41.74724859884783
36.078692501003154
27.542513906601744
30.510169746061607
36.21207029154067
27.309102773161076
29.043014050148866
34.77825904326231
23.60786908574484
38.612870521216074
32.01066988960873
41.547181913041555
42.38079310390106
23.707902428647984
32.61086994702758
33.611203376058995
36.312103634443815
31.577192070361782
27.009002744451653
31.610536517996167
31.710569860899305
38.07935935906598
31.543847622727405
41.84728194175098
28.77625846907382
34.411470119284125
29.276425183589527
45.04834891465151
24.741580305313782
26.2420804488609
24.00800245735741
34.04468119530594
27.34244722079546
31.310436489286737
40.81360406508518
45.448482286264074
31.743914308533682
27.57585835423612
31.843947651436828
27.609202801870502
28.476158440364397
29.47649186939581
53.617871956687296
37.61253709218466
32.910969975737004
40.380126245838234
25.441813705635766
41.28042633196651
39.77992618841939
41.84728194175098
27.642547249504883
23.774591323916745
32.84428108046824
37.5458481969159
38.41280383540979
31.577192070361782
37.512503749281514
24.308102486066836
25.341780362732628
36.64554811078762
28.976325154880104
37.61253709218466
41.94731528465412
25.775258181979574
23.57452463811046
37.47915930164714
24.374791381335594
36.245414739175054
39.013003892828635
42.08069307519164
38.57952607358169
26.075358210688997
32.14404768014625
28.742914021439436
24.07469135262617
30.27675861262094
42.18072641809478
35.97865915810001
24.8749580958513
28.576191783267536
23.774591323916745
34.2780923287466
35.44514799594992
27.475825011332983
27.642547249504883
37.17905927293771
40.9469818556227
24.00800245735741
27.609202801870502
47.94931585884261
28.009336173483067
42.01400417992288
25.941980420151474
40.7802596174508
38.312770492506644
36.17872584390629
40.213404007666334
24.8749580958513
27.475825011332983
26.008669315420235
49.816604926367916
35.27842575777802
30.87695867003979
34.37812567164974
46.58219350583301
40.71357072218204
47.54918248723005
45.515171181532835
31.377125384555498
24.741580305313782
33.611203376058995
27.40913611606422
41.9806597322885
26.90896940154851
29.076358497783243
24.941646991120063
28.94298070724572
32.21073657541501
36.44548142498134
27.475825011332983
28.87629181197696
28.109369516386213
31.97732544197435
26.575524925204704
34.64488125272479
28.109369516386213
40.81360406508518
42.24741531336354
27.642547249504883
30.676891984233507
41.880626389385355
37.91263712089408
24.908302543485682
36.11203694863753
51.65054954625885
41.11370409379461
37.27909261584085
49.34978265948659
27.009002744451653
24.741580305313782
28.442813992730013
28.20940285928935
42.78092647551363
31.91063654670559
34.54484790982165
46.58219350583301
25.908635972517096
34.411470119284125
42.04734862755726
27.942647278214306
34.61153680509041
